MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,SalePrice,Age_of_sale,House_Age,Remod_Age,Garage_Age
30,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,821,Unf,0,299,1120,GasA,Ex,Y,SBrkr,1130,0,0,1130,1,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,Unf,2,720,TA,TA,Y,229,0,0,0,0,0,0,0,0,0,WD,Normal,120000,5548,101,71,51.0
20,RL,50.0,35133,Grvl,0,Reg,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,5,4,Hip,CompShg,MetalSd,MetalSd,BrkFace,226.0,TA,TA,CBlock,TA,TA,Gd,Rec,1159,Unf,0,413,1572,GasA,Gd,Y,SBrkr,1572,0,0,1572,1,0,1,1,3,1,TA,5,Typ,2,TA,2Types,RFn,3,995,TA,TA,Y,0,263,0,0,263,0,0,0,0,0,WD,Normal,186700,5214,58,58,58.0
50,RL,60.0,9738,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,392,Unf,0,392,784,GasA,Gd,Y,SBrkr,949,272,0,1221,1,0,1,0,4,1,TA,7,Typ,0,0,Attchd,Unf,1,392,TA,TA,Y,0,0,236,0,0,0,0,0,0,0,WD,Normal,104900,5640,97,71,56.0
190,RL,107.0,10615,Pave,0,IR1,Bnk,AllPub,Corner,Mod,OldTown,Artery,Artery,2fmCon,2Story,3,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,BLQ,440,Unf,0,538,978,GasA,TA,Y,SBrkr,1014,685,0,1699,1,0,2,0,3,2,TA,7,Typ,0,0,CarPort,Unf,2,420,Fa,Fa,Y,0,74,0,0,0,0,0,0,0,0,WD,Abnorml,95000,4391,121,51,101.0
20,RL,89.0,12461,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,ImStucc,ImStucc,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1456,Unf,0,168,1624,GasA,Ex,Y,SBrkr,1624,0,0,1624,1,0,2,0,2,1,Gd,5,Typ,1,Fa,Attchd,RFn,3,757,TA,TA,Y,0,114,192,0,0,0,0,GdPrv,0,0,WD,Normal,262000,5518,27,26,27.0
60,RL,68.0,8935,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,831,831,GasA,Ex,Y,SBrkr,831,829,0,1660,0,0,2,1,3,1,Gd,7,Typ,0,0,Attchd,RFn,2,493,TA,TA,Y,144,68,0,0,0,0,0,0,0,0,WD,Normal,195000,4422,19,19,19.0
60,RL,60.0,7500,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,994,994,GasA,Gd,Y,SBrkr,1028,776,0,1804,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,Fin,2,442,TA,TA,Y,140,60,0,0,0,0,0,0,0,0,WD,Normal,189000,4087,22,22,22.0
190,RL,0.0,32463,Pave,0,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,4,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,TA,Gd,CBlock,TA,TA,Av,BLQ,1159,Unf,0,90,1249,GasA,Ex,Y,SBrkr,1622,0,0,1622,1,0,1,0,3,1,TA,7,Typ,1,TA,2Types,Fin,4,1356,TA,TA,Y,439,0,0,0,0,0,0,0,0,0,WD,Normal,168000,5275,60,46,46.0
160,FV,24.0,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,776,776,GasA,Ex,Y,SBrkr,764,677,0,1441,0,0,2,1,2,1,Gd,5,Typ,0,0,Detchd,Unf,2,492,TA,TA,Y,206,0,0,0,0,0,0,0,0,0,WD,Normal,174000,5030,22,21,22.0
50,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0,Unf,0,702,702,GasA,Gd,Y,SBrkr,842,630,0,1472,0,0,1,0,3,1,Gd,6,Typ,0,0,Detchd,Unf,1,250,TA,Fa,P,0,0,84,0,0,0,0,GdWo,0,0,WD,Normal,125000,5153,96,27,96.0
120,RM,0.0,4500,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,425.0,TA,TA,PConc,Ex,TA,No,GLQ,883,Unf,0,341,1224,GasA,Ex,Y,SBrkr,1224,0,0,1224,1,0,2,0,2,1,TA,5,Typ,0,0,Attchd,Fin,2,402,TA,TA,Y,0,304,0,0,0,0,0,0,0,0,WD,Normal,165000,4452,22,22,22.0
60,RL,80.0,9364,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,371,Unf,0,292,663,GasA,TA,Y,SBrkr,663,689,0,1352,0,0,1,1,4,1,TA,7,Typ,0,0,Attchd,Fin,1,299,TA,TA,Y,379,36,0,0,0,0,0,MnPrv,0,0,WD,Normal,158000,4179,52,52,52.0
60,RL,51.0,8029,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,728,GasA,Ex,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Gd,8,Typ,0,0,Attchd,Fin,2,400,TA,TA,Y,100,24,0,0,0,0,0,0,0,0,WD,Normal,176000,4787,16,16,16.0
60,RL,58.0,14054,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,879,879,GasA,Ex,Y,SBrkr,879,984,0,1863,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,Fin,3,660,TA,TA,Y,100,17,0,0,0,0,0,0,0,0,New,Partial,219210,5395,15,15,15.0
75,RM,65.0,8850,Pave,0,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,815,815,GasA,Ex,Y,SBrkr,815,875,0,1690,0,0,1,0,3,1,TA,7,Typ,1,Gd,Detchd,Unf,1,225,TA,TA,Y,0,0,330,0,0,0,0,0,0,0,ConLw,Normal,144000,5518,105,71,105.0
20,RL,70.0,9100,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1212,1212,GasA,Ex,Y,SBrkr,1212,0,0,1212,0,0,2,0,3,1,Gd,6,Typ,0,0,Attchd,RFn,2,573,TA,TA,Y,356,0,0,0,0,0,0,0,0,0,WD,Normal,178000,4452,20,20,20.0
20,RL,75.0,11235,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,51.0,TA,TA,CBlock,TA,TA,No,Rec,547,Unf,0,504,1051,GasA,Gd,Y,SBrkr,1382,0,0,1382,0,0,1,1,3,1,TA,6,Typ,1,Po,Attchd,Unf,2,459,TA,TA,Y,0,82,0,0,0,0,0,0,0,0,WD,Normal,148000,5426,58,42,47.0
20,RL,71.0,9353,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,864,864,GasA,Gd,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,0,Attchd,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,0,0,Shed,0,Oth,Abnorml,116050,5518,51,51,49.0
60,RL,80.0,10400,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,866,866,GasA,Ex,Y,SBrkr,866,913,0,1779,0,0,2,1,3,1,Gd,6,Typ,0,0,Attchd,RFn,2,546,TA,TA,Y,198,36,0,0,0,0,0,0,0,0,WD,Normal,197900,4544,23,23,23.0
50,RM,50.0,6000,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,884,884,GasA,Ex,Y,SBrkr,884,464,0,1348,1,0,1,0,3,1,TA,5,Typ,1,Fa,Detchd,Unf,1,216,TA,TA,N,0,0,208,0,0,0,0,0,0,0,WD,Normal,117000,4483,96,24,61.0
20,RL,75.0,9750,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1630,1630,GasA,Ex,Y,SBrkr,1630,0,0,1630,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,Unf,2,451,TA,TA,Y,74,234,0,0,0,0,0,0,0,0,WD,Normal,213000,4330,21,20,21.0
20,RL,78.0,10140,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,788,Unf,0,268,1056,GasA,Ex,Y,SBrkr,1074,0,0,1074,1,0,1,1,3,1,TA,6,Typ,0,0,Attchd,RFn,2,495,TA,TA,Y,0,88,0,0,0,0,0,MnPrv,0,0,WD,Normal,153500,5518,46,46,46.0
20,RL,90.0,14684,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,Hip,CompShg,HdBoard,HdBoard,BrkFace,234.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,485,BLQ,177,1496,2158,GasA,Gd,Y,SBrkr,2196,0,0,2196,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,RFn,3,701,TA,TA,Y,84,70,0,0,0,0,0,0,0,0,WD,Normal,271900,4452,31,30,31.0
20,RH,0.0,8900,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,4,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,1056,Unf,0,0,1056,GasA,TA,Y,SBrkr,1056,0,0,1056,1,0,1,0,2,1,TA,5,Typ,0,0,Detchd,Unf,1,384,TA,TA,Y,0,42,0,0,0,0,0,MnPrv,0,0,WD,Normal,107000,5395,55,55,55.0
20,RL,70.0,9135,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,340,Unf,0,1342,1682,GasA,Ex,Y,SBrkr,1700,0,0,1700,1,0,2,0,3,1,Gd,7,Typ,0,0,Attchd,RFn,2,544,TA,TA,Y,192,23,0,0,0,0,0,0,0,0,WD,Normal,200000,5579,18,18,18.0
20,RL,70.0,7763,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,504,BLQ,108,319,931,GasA,TA,Y,SBrkr,1283,0,0,1283,1,0,1,0,3,1,TA,6,Typ,0,0,Detchd,Unf,2,506,TA,TA,Y,0,0,0,0,0,0,0,0,0,0,WD,Normal,140000,4695,59,41,41.0
20,RL,85.0,10182,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,Stone,420.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1220,Unf,0,440,1660,GasA,Ex,Y,SBrkr,1660,0,0,1660,1,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,RFn,2,500,TA,TA,Y,322,50,0,0,0,0,0,0,0,0,New,Partial,290000,5579,15,15,15.0
60,RL,70.0,11218,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1055,1055,GasA,Ex,Y,SBrkr,1055,790,0,1845,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,RFn,2,462,TA,TA,Y,635,104,0,0,0,0,0,GdPrv,Shed,400,WD,Normal,189000,4118,29,29,29.0
50,RL,152.0,12134,Pave,0,IR1,Bnk,AllPub,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,Wood,Gd,TA,Av,GLQ,427,Unf,0,132,559,GasA,Gd,Y,SBrkr,1080,672,0,1752,0,0,2,0,4,1,TA,8,Typ,0,0,Basment,RFn,2,492,TA,TA,Y,325,12,0,0,0,0,0,0,0,0,WD,Normal,164000,4087,33,16,33.0
30,RL,50.0,9340,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,344,Unf,0,328,672,GasA,TA,Y,SBrkr,672,0,0,672,1,0,1,0,2,1,TA,4,Typ,0,0,Attchd,Unf,1,234,TA,TA,N,0,113,0,0,0,0,0,0,0,0,WD,Normal,113000,4391,80,71,80.0
80,RL,0.0,10246,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,9,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Gd,Av,GLQ,648,Unf,0,0,648,GasA,Ex,Y,SBrkr,960,0,0,960,1,1,0,0,0,1,TA,3,Typ,0,0,Attchd,Unf,1,364,TA,TA,Y,88,0,0,0,0,0,0,0,0,0,WD,Normal,145000,5579,56,20,56.0
85,RL,69.0,10205,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,784,Unf,0,141,925,GasA,TA,Y,SBrkr,999,0,0,999,1,0,1,0,3,1,TA,6,Typ,0,0,Attchd,Unf,1,300,TA,TA,Y,150,72,0,0,0,0,0,0,0,0,WD,Normal,134500,5579,59,59,59.0
20,RL,99.0,7094,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,180,LwQ,374,340,894,GasA,TA,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,TA,5,Typ,0,0,Detchd,RFn,1,384,TA,TA,Y,0,0,0,0,0,0,0,MnPrv,0,0,WD,Normal,125000,5214,55,55,55.0
90,RM,68.0,8930,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Slab,0,0,0,0,0,0,0,0,0,GasA,TA,Y,SBrkr,1318,584,0,1902,0,0,2,0,4,2,TA,8,Typ,0,0,Attchd,Unf,2,539,TA,TA,Y,0,0,0,0,0,0,0,0,0,0,WD,Normal,112000,4148,43,43,43.0
20,FV,72.0,8640,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,Stone,72.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,936,Unf,0,364,1300,GasA,Ex,Y,SBrkr,1314,0,0,1314,1,0,2,0,3,1,Gd,6,Typ,0,0,Attchd,RFn,2,552,TA,TA,Y,135,112,0,0,0,0,0,0,0,0,New,Partial,229456,4360,12,12,12.0
50,RM,52.0,6240,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,Slab,0,0,0,0,0,0,0,0,0,GasA,Gd,N,SBrkr,672,240,0,912,0,0,1,0,2,1,TA,3,Typ,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,WD,Normal,80500,5518,74,71,0.0
160,RM,21.0,1680,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,CemntBd,CmentBd,BrkFace,236.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,672,672,GasA,TA,Y,SBrkr,672,546,0,1218,0,0,1,1,3,1,TA,7,Typ,0,0,0,0,0,0,0,0,N,201,0,0,0,0,0,0,0,0,0,WD,Abnorml,91500,5609,50,50,0.0
20,RL,66.0,7800,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,312,LwQ,600,0,912,GasA,TA,Y,SBrkr,912,0,0,912,0,0,1,0,2,1,TA,5,Typ,0,0,Attchd,Unf,1,288,TA,TA,Y,0,0,0,0,0,0,0,0,0,0,WD,Abnorml,115000,5395,57,57,57.0
20,RL,55.0,8250,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,250,LwQ,492,210,952,GasA,Ex,Y,SBrkr,1211,0,0,1211,0,0,1,0,3,1,TA,5,Typ,1,TA,Attchd,Unf,1,322,TA,TA,Y,0,63,0,0,0,0,0,0,0,0,WD,Normal,134000,4756,53,53,53.0
50,RL,78.0,10496,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,320.0,TA,TA,CBlock,TA,TA,Mn,Rec,196,Unf,0,844,1040,GasA,Ex,Y,SBrkr,1168,678,0,1846,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,Unf,1,315,TA,TA,Y,0,0,0,0,0,0,0,GdWo,0,0,WD,Normal,143000,5334,72,71,72.0
20,RL,89.0,10680,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,TA,TA,CBlock,TA,Fa,No,LwQ,756,Unf,0,1380,2136,GasA,TA,N,FuseA,2136,0,0,2136,0,0,2,0,4,1,TA,7,Mod,0,0,Detchd,Unf,2,528,TA,TA,Y,0,30,0,0,0,0,0,MnPrv,0,0,WD,Normal,137900,5426,70,70,70.0
60,RL,60.0,15384,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,724,Unf,0,64,788,GasA,Ex,Y,SBrkr,788,702,0,1490,1,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,Fin,2,388,TA,TA,Y,100,75,0,0,0,0,0,0,0,0,WD,Normal,184000,4938,17,16,17.0
80,RL,65.0,10482,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,Hip,CompShg,VinylSd,VinylSd,BrkFace,63.0,TA,Gd,CBlock,TA,TA,Av,GLQ,507,Unf,0,81,588,GasA,Ex,Y,SBrkr,1138,0,0,1138,0,1,1,0,3,1,TA,6,Typ,0,0,Attchd,RFn,1,264,TA,TA,Y,224,0,0,0,0,0,0,MnWw,0,0,WD,Normal,145000,5183,63,63,63.0
60,RL,86.0,14598,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,74.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,894,894,GasA,Ex,Y,SBrkr,894,1039,0,1933,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,Fin,3,668,TA,TA,Y,100,18,0,0,0,0,0,0,0,0,WD,Normal,214000,4969,14,14,14.0
20,RL,72.0,8872,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,TA,TA,CBlock,TA,TA,No,ALQ,595,Unf,0,317,912,GasA,Ex,Y,SBrkr,912,0,0,912,1,0,1,0,2,1,Gd,5,Typ,0,0,Detchd,Unf,2,576,TA,TA,Y,0,240,0,0,0,0,0,0,0,0,WD,Normal,147000,4634,56,13,29.0
120,RL,65.0,8769,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,766.0,Ex,TA,PConc,Ex,TA,No,GLQ,1540,Unf,0,162,1702,GasA,Ex,Y,SBrkr,1702,0,0,1702,1,0,1,1,1,1,Ex,7,Typ,1,Gd,Attchd,Fin,3,1052,TA,TA,Y,0,72,0,0,224,0,0,0,0,0,New,Partial,367294,4695,13,13,13.0
80,RL,70.0,7910,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,Hip,CompShg,BrkFace,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,666,Unf,0,409,1075,GasA,Gd,Y,SBrkr,1507,0,0,1507,0,0,2,0,4,1,TA,7,Maj1,0,0,Basment,Unf,1,404,TA,TA,Y,0,0,0,0,0,0,0,GdWo,0,0,WD,Normal,127000,4756,61,61,61.0
90,RL,70.0,7728,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,ALQ,803,Unf,0,303,1106,GasA,TA,Y,SBrkr,1190,0,0,1190,1,0,1,0,3,1,TA,6,Typ,0,0,Attchd,Unf,2,540,TA,TA,Y,0,18,0,0,0,0,0,GdWo,0,0,WD,Normal,132500,5579,59,59,59.0
90,RL,70.0,9842,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,0,0,0,0,0,0,0,0,0,GasA,TA,Y,SBrkr,1224,0,0,1224,0,0,2,0,2,2,TA,6,Typ,0,0,CarPort,Unf,2,462,TA,TA,Y,0,0,0,0,0,0,0,0,0,0,WD,Normal,101800,5275,59,59,59.0
20,RL,0.0,12160,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Plywood,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,1000,Unf,0,188,1188,GasA,Fa,Y,SBrkr,1188,0,0,1188,1,0,1,0,3,1,TA,6,Typ,0,0,Attchd,RFn,2,531,TA,TA,Y,0,0,0,0,0,0,0,MnPrv,0,0,COD,Abnorml,142000,4118,62,62,62.0
70,RH,55.0,8525,Pave,0,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,Av,Unf,0,Unf,0,940,940,GasA,TA,N,FuseA,1024,940,0,1964,0,0,1,1,4,1,TA,7,Typ,0,0,0,0,0,0,0,0,N,0,192,0,0,0,0,0,0,0,0,WD,Abnorml,130000,4664,110,71,0.0
70,RL,96.0,13132,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Unf,0,Unf,0,747,747,GasA,Gd,Y,FuseF,892,892,0,1784,0,0,1,1,4,1,TA,9,Typ,0,0,Detchd,Unf,1,180,Fa,Fa,N,203,40,0,0,0,0,0,0,0,0,WD,Normal,138887,5518,107,71,107.0
160,RL,36.0,2628,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,764,764,GasA,Ex,Y,SBrkr,764,862,0,1626,0,0,2,1,2,1,Gd,6,Typ,0,0,BuiltIn,RFn,2,474,TA,TA,Y,0,27,0,0,0,0,0,0,0,0,WD,Normal,175500,4087,18,18,18.0
