SalePrice,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,TotRmsAbvGrd,Fireplaces,GarageArea,WoodDeckSF,OpenPorchSF,MSZoning,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,Fence,MiscFeature,SaleType,SaleCondition,MSSubClass,OverallQual,OverallCond,House_Age,Remod_Age,Garage_Age,Remod_Age_Avg
174000,24.0,2645,456.0,0,776,764,677,1441,0,2,1,5,0,492,206,0,FV,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,Gable,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,160,8,5,22,21,22.0,21.5
125000,60.0,9600,0.0,0,702,842,630,1472,0,1,0,6,0,250,0,0,RM,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,Gambrel,VinylSd,VinylSd,None,TA,TA,PConc,TA,TA,Mn,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,Fa,P,GdWo,None,WD,Normal,50,5,8,96,27,96.0,61.5
158000,80.0,9364,143.0,371,663,663,689,1352,0,1,1,7,0,299,379,36,RL,None,Reg,Lvl,Corner,Gtl,Sawyer,Norm,1Fam,2Story,Gable,HdBoard,HdBoard,Stone,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Fin,TA,TA,Y,MnPrv,None,WD,Normal,60,6,7,52,52,52.0,52.0
176000,51.0,8029,0.0,0,728,728,728,1456,0,2,1,8,0,400,100,24,RL,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,60,6,5,16,16,16.0,16.0
219210,58.0,14054,0.0,0,879,879,984,1863,0,2,1,9,1,660,100,17,RL,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,None,None,New,Partial,60,7,5,15,15,15.0,15.0
178000,70.0,9100,0.0,0,1212,1212,0,1212,0,2,0,6,0,573,356,0,RL,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,20,7,5,20,20,20.0,20.0
148000,75.0,11235,51.0,547,1051,1382,0,1382,0,1,1,6,1,459,0,82,RL,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Po,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,20,4,5,58,42,47.0,50.0
116050,71.0,9353,0.0,0,864,864,0,864,0,1,0,5,0,280,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,Shed,Oth,Abnorml,20,4,5,51,51,49.0,51.0
197900,80.0,10400,0.0,0,866,866,913,1779,0,2,1,6,0,546,198,36,RL,None,Reg,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,60,7,5,23,23,23.0,23.0
153500,78.0,10140,0.0,788,1056,1074,0,1074,1,1,1,6,0,495,0,88,RL,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,MnPrv,None,WD,Normal,20,5,6,46,46,46.0,46.0
107000,0.0,8900,0.0,1056,1056,1056,0,1056,1,1,0,5,0,384,0,42,RH,None,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,MnPrv,None,WD,Normal,20,4,4,55,55,55.0,55.0
200000,70.0,9135,120.0,340,1682,1700,0,1700,1,2,0,7,0,544,192,23,RL,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,20,6,5,18,18,18.0,18.0
140000,70.0,7763,0.0,504,931,1283,0,1283,1,1,0,6,0,506,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Rec,BLQ,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,20,5,7,59,41,41.0,50.0
290000,85.0,10182,420.0,1220,1660,1660,0,1660,1,2,0,8,1,500,322,50,RL,None,IR1,Lvl,CulDSac,Gtl,Somerst,RRNn,1Fam,1Story,Hip,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,New,Partial,20,8,5,15,15,15.0,15.0
164000,152.0,12134,0.0,427,559,1080,672,1752,0,2,0,8,0,492,325,12,RL,None,IR1,Bnk,Inside,Mod,Gilbert,Norm,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,Gd,TA,Wood,Gd,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Basment,RFn,TA,TA,Y,None,None,WD,Normal,50,8,7,33,16,33.0,24.5
113000,50.0,9340,0.0,344,672,672,0,672,1,1,0,4,0,234,0,113,RL,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,Hip,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,N,None,None,WD,Normal,30,4,6,80,71,80.0,75.5
145000,0.0,10246,0.0,648,648,960,0,960,1,0,0,3,0,364,88,0,RL,None,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,1Fam,SLvl,Gable,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,Gd,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,80,4,9,56,20,56.0,38.0
134500,69.0,10205,0.0,784,925,999,0,999,1,1,0,6,0,300,150,72,RL,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SFoyer,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,85,5,5,59,59,59.0,59.0
125000,99.0,7094,0.0,180,894,894,0,894,0,1,0,5,0,384,0,0,RL,None,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,RFn,TA,TA,Y,MnPrv,None,WD,Normal,20,5,5,55,55,55.0,55.0
112000,68.0,8930,0.0,0,0,1318,584,1902,0,2,0,8,0,539,0,0,RM,None,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,Duplex,1.5Fin,Gable,VinylSd,VinylSd,None,TA,TA,Slab,None,None,None,None,None,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,90,6,5,43,43,43.0,43.0
229456,72.0,8640,72.0,936,1300,1314,0,1314,1,2,0,6,0,552,135,112,FV,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,Gable,CemntBd,CmentBd,Stone,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,New,Partial,20,8,5,12,12,12.0,12.0
80500,52.0,6240,0.0,0,0,672,240,912,0,1,0,3,0,0,0,0,RM,None,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,Gable,AsbShng,AsbShng,None,TA,TA,Slab,None,None,None,None,None,GasA,Gd,N,SBrkr,TA,Typ,None,None,None,None,None,N,None,None,WD,Normal,50,4,5,74,71,0.0,72.5
91500,21.0,1680,236.0,0,672,672,546,1218,0,1,1,7,0,0,201,0,RM,None,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,Gable,CemntBd,CmentBd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,None,None,None,None,N,None,None,WD,Abnorml,160,6,5,50,50,0.0,50.0
134000,55.0,8250,0.0,250,952,1211,0,1211,0,1,0,5,1,322,0,63,RL,None,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,1Fam,1Story,Hip,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,20,5,5,53,53,53.0,53.0
143000,78.0,10496,320.0,196,1040,1168,678,1846,0,2,0,7,1,315,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Artery,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Mn,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,GdWo,None,WD,Normal,50,6,6,72,71,72.0,71.5
137900,89.0,10680,44.0,756,2136,2136,0,2136,0,2,0,7,0,528,0,30,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Hip,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,Fa,No,LwQ,Unf,GasA,TA,N,FuseA,TA,Mod,None,Detchd,Unf,TA,TA,Y,MnPrv,None,WD,Normal,20,5,3,70,70,70.0,70.0
184000,60.0,15384,0.0,724,788,788,702,1490,1,2,1,8,1,388,100,75,RL,None,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,60,7,5,17,16,17.0,16.5
145000,65.0,10482,63.0,507,588,1138,0,1138,0,1,0,6,0,264,224,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,Hip,VinylSd,VinylSd,BrkFace,TA,Gd,CBlock,TA,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,MnWw,None,WD,Normal,80,6,8,63,63,63.0,63.0
214000,86.0,14598,74.0,0,894,894,1039,1933,0,2,1,9,1,668,100,18,RL,None,IR1,Lvl,CulDSac,Gtl,Somerst,Feedr,1Fam,2Story,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,None,None,WD,Normal,60,6,5,14,14,14.0,14.0
127000,70.0,7910,0.0,666,1075,1507,0,1507,0,2,0,7,0,404,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,Hip,BrkFace,HdBoard,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Maj1,None,Basment,Unf,TA,TA,Y,GdWo,None,WD,Normal,80,5,5,61,61,61.0,61.0
132500,70.0,7728,120.0,803,1106,1190,0,1190,1,1,0,6,0,540,0,18,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Duplex,SLvl,Hip,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,GdWo,None,WD,Normal,90,5,6,59,59,59.0,59.0
101800,70.0,9842,0.0,0,0,1224,0,1224,0,2,0,6,0,462,0,0,RL,None,Reg,Lvl,FR2,Gtl,NAmes,Norm,Duplex,1Story,Gable,HdBoard,HdBoard,None,TA,TA,Slab,None,None,None,None,None,GasA,TA,Y,SBrkr,TA,Typ,None,CarPort,Unf,TA,TA,Y,None,None,WD,Normal,90,4,5,59,59,59.0,59.0
142000,0.0,12160,180.0,1000,1188,1188,0,1188,1,1,0,6,0,531,0,0,RL,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Hip,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Fa,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,MnPrv,None,COD,Abnorml,20,5,5,62,62,62.0,62.0
130000,55.0,8525,0.0,0,940,1024,940,1964,0,1,1,7,0,0,0,192,RH,None,Reg,Bnk,Inside,Gtl,SWISU,Norm,1Fam,2Story,Gable,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,Av,Unf,Unf,GasA,TA,N,FuseA,TA,Typ,None,None,None,None,None,N,None,None,WD,Abnorml,70,5,6,110,71,0.0,90.5
138887,96.0,13132,0.0,0,747,892,892,1784,0,1,1,9,0,180,203,40,RL,None,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,2Story,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Gd,TA,Mn,Unf,Unf,GasA,Gd,Y,FuseF,TA,Typ,None,Detchd,Unf,Fa,Fa,N,None,None,WD,Normal,70,5,5,107,71,107.0,89.0
175500,36.0,2628,106.0,0,764,764,862,1626,0,2,1,6,0,474,0,27,RL,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Twnhs,2Story,Gable,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,BuiltIn,RFn,TA,TA,Y,None,None,WD,Normal,160,7,5,18,18,18.0,18.0
195000,41.0,12393,0.0,0,847,847,1101,1948,0,2,1,8,1,434,100,48,RL,None,IR2,Lvl,FR2,Gtl,CollgCr,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,None,None,WD,Normal,60,7,5,17,16,17.0,16.5
142500,63.0,13072,0.0,0,1141,1141,0,1141,0,1,1,6,0,484,0,0,RL,None,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Abnorml,20,6,5,16,16,16.0,16.0
265900,64.0,9037,32.0,428,1476,1484,0,1484,0,2,0,6,1,472,120,33,RL,None,IR1,HLS,Inside,Gtl,Timber,Norm,1Fam,1Story,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,20,8,5,15,15,15.0,15.0
224900,65.0,8158,252.0,550,884,884,884,1768,1,2,1,8,0,543,0,63,RL,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,60,7,5,18,18,18.0,18.0
248328,83.0,9849,0.0,0,1689,1689,0,1689,0,2,0,7,0,954,0,56,RL,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,Hip,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,New,Partial,20,7,6,14,14,14.0,14.0
170000,85.0,10625,81.0,885,1053,1173,0,1173,1,2,0,6,2,528,0,120,RL,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,SFoyer,Gable,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,Gd,GLQ,LwQ,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,MnPrv,None,WD,Family,85,7,6,47,47,47.0,47.0
465000,107.0,13891,0.0,1386,2076,2076,0,2076,1,2,1,7,1,850,216,229,RL,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,Ex,TA,PConc,Ex,Gd,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,New,Partial,20,10,5,15,15,15.0,15.0
230000,0.0,11435,0.0,0,792,792,725,1517,0,1,0,7,2,400,0,0,RL,None,IR1,HLS,Corner,Mod,Crawfor,Norm,1Fam,2Story,Gable,BrkFace,Stucco,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Fa,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,70,8,7,92,71,90.0,81.5
178000,78.0,12090,74.0,0,585,1140,728,1868,0,3,1,7,1,477,268,112,RL,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,SLvl,Hip,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,BuiltIn,Fin,TA,TA,Y,None,None,WD,Abnorml,80,6,7,37,18,37.0,27.5
186500,65.0,8125,0.0,0,756,756,797,1553,0,2,1,6,0,615,0,45,FV,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,New,Partial,60,7,5,16,15,16.0,15.5
169900,0.0,12328,335.0,539,1012,1034,0,1034,1,1,0,6,0,888,0,0,RL,None,IR1,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,SLvl,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,80,6,5,45,45,45.0,45.0
119000,60.0,7200,0.0,534,876,988,0,988,0,1,0,6,0,276,0,80,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,20,5,7,71,71,71.0,71.0
244000,93.0,11160,0.0,1065,2110,2110,0,2110,1,2,1,8,2,522,0,0,RL,None,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,Hip,BrkFace,BrkFace,None,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,20,7,5,53,53,53.0,53.0
171750,0.0,3136,163.0,0,1405,1405,0,1405,0,2,0,6,1,478,148,36,RL,None,IR1,Lvl,Corner,Gtl,NridgHt,Norm,TwnhsE,1Story,Gable,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,WD,Normal,120,7,5,18,18,18.0,18.0
130000,62.0,9858,0.0,510,864,874,0,874,1,1,0,5,0,288,33,0,RL,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,1Story,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,GdWo,Shed,WD,Normal,20,5,6,53,53,53.0,53.0
165400,60.0,6931,92.0,0,746,760,896,1656,0,2,1,7,1,397,178,128,RL,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,None,None,WD,Normal,60,7,5,18,17,18.0,17.5
127500,52.0,6240,0.0,425,884,959,408,1367,0,1,0,6,1,560,0,0,RM,None,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,Fa,No,LwQ,Unf,GasA,TA,Y,FuseA,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,50,6,6,90,71,43.0,80.5
301500,91.0,14303,554.0,1314,1986,1987,0,1987,1,2,0,7,1,691,262,36,RL,None,IR1,Lvl,Corner,Gtl,NoRidge,Norm,1Fam,1Story,Hip,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,20,8,5,27,27,27.0,27.0
99900,56.0,4060,0.0,0,864,864,0,864,0,1,0,4,0,0,0,96,RL,None,Reg,Lvl,Corner,Gtl,Edwards,Feedr,1Fam,1Story,Gable,Wd Sdng,Wd Sdng,None,TA,TA,PConc,Fa,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,None,None,None,None,Y,None,None,WD,Normal,30,5,8,99,71,0.0,85.0
190000,59.0,9587,182.0,655,856,1166,0,1166,1,2,0,5,0,400,212,0,RL,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,SLvl,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,80,7,5,16,16,16.0,16.0
151000,65.0,9750,0.0,602,1054,1054,0,1054,1,1,1,6,0,460,180,0,RL,None,Reg,Lvl,FR2,Gtl,NAmes,Norm,1Fam,1Story,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,No,ALQ,LwQ,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,20,6,8,52,52,52.0,52.0
181000,0.0,24682,0.0,0,841,892,783,1675,0,2,1,7,1,502,0,103,RL,None,IR3,Lvl,CulDSac,Gtl,Gilbert,RRAn,1Fam,2Story,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,BuiltIn,Fin,TA,TA,Y,None,None,WD,Normal,60,6,5,22,22,22.0,22.0
128900,80.0,9600,0.0,504,1050,1050,0,1050,0,1,0,5,0,338,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Hip,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,20,5,6,65,65,65.0,65.0
161500,0.0,11250,0.0,0,1104,1104,684,1788,1,1,0,8,2,304,120,0,RL,None,Reg,Lvl,Inside,Gtl,ClearCr,Norm,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Av,Unf,Unf,GasA,Ex,Y,FuseA,TA,Min2,TA,Attchd,Unf,TA,TA,Y,None,None,WD,Normal,50,4,5,64,32,64.0,48.0
180500,60.0,13515,0.0,0,764,1060,764,1824,0,1,0,8,1,520,0,0,RL,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,2Story,Gambrel,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,TA,Typ,Gd,Detchd,Unf,TA,TA,N,GdPrv,None,WD,Normal,70,6,6,102,71,81.0,86.5
181000,34.0,4060,0.0,266,1405,1337,0,1337,1,2,0,5,0,511,144,68,RH,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,TwnhsE,1Story,Gable,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,None,None,COD,Abnorml,120,6,5,23,22,23.0,22.5
183900,35.0,3735,218.0,450,691,713,739,1452,1,2,1,6,0,506,0,34,FV,None,Reg,Lvl,FR3,Gtl,Somerst,Norm,TwnhsE,2Story,Hip,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,None,None,WD,Normal,160,7,5,22,22,22.0,22.0
144000,78.0,11344,180.0,460,874,874,650,1524,0,1,1,7,0,315,0,0,RL,None,Reg,Lvl,Inside,Gtl,NAmes,Feedr,1Fam,1.5Fin,Gable,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasW,TA,Y,FuseA,TA,Typ,None,Attchd,Unf,TA,TA,Y,GdWo,None,WD,Normal,50,5,5,63,63,63.0,63.0
260000,0.0,23595,0.0,1258,1332,1332,192,1524,2,0,1,4,1,586,268,0,RL,None,Reg,Low,Inside,Sev,ClearCr,Norm,1Fam,1Story,Shed,Plywood,Plywood,None,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,WD,Normal,40,7,6,42,42,42.0,42.0
